code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name
7917.11,Closed heart valvotomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7917000,Closed mitral valvotomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7917100,Closed aortic valvotomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7917300,Closed pulmonary valvotomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7917311,Brock pulmonary valvulotomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7917z00,Closed incision of valve of heart NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7918,Other open operations on valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7918000,Annuloplasty of mitral valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7918100,Annuloplasty of tricuspid valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7918111,De Vega tricuspid annuloplasty,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7918200,Annuloplasty of valve of heart NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7918300,Excision of vegetations of valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7918400,Closure of tricuspid valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7918500,Closure of pulmonary valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7918y00,Other specified other open operation on valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7918z00,Other open operation on valve of heart NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791A.00,Remove obstruction from structure adjacent to valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791A000,Infundibulectomy of heart using patch,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791A100,Infundibulectomy of heart NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791A200,Repair of subaortic stenosis,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791A300,Repair of supraaortic stenosis,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791B.00,Other operations on structure adjacent to valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791B000,Operation on papillary muscle,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791B100,Operation on chordae tendineae,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791B200,Operations on mitral subvalvar apparatus,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791B400,Closure of aortic sinus of Valsalva fistula,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791B500,Repair of aortic sinus of Valsalva aneurysm,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791By00,Operation on structure adjacent to heart valve OS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791Bz00,Operation on structure adjacent to valve of heart NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791C.00,Operations on aortic root,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791C200,Aortic root replacement using homograft,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791C300,Aortic root replacement using mechanical prosthesis,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791C400,Aortic root replacement,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791C500,Aortoventriculoplasty with pulmonary valve autograft,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791Cy00,Other specified operations on aortic root,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791D.00,Excision of valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791D000,Tricuspid valvectomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791D100,Pulmonary valvectomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791y.00,Heart valve or adjacent structures operations OS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791z.00,Heart valve and adjacent structures operations NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792..00,Coronary artery operations,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792..11,Coronary artery bypass graft operations,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7920,Saphenous vein graft replacement of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7920.11,Saphenous vein graft bypass of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7920000,Saphenous vein graft replacement of one coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7920100,Saphenous vein graft replacement of two coronary arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7920200,Saphenous vein graft replacement of three coronary arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7920300,Saphenous vein graft replacement of four+ coronary arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7920y00,Saphenous vein graft replacement of coronary artery OS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7920z00,Saphenous vein graft replacement coronary artery NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7921,Other autograft replacement of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7921.11,Other autograft bypass of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7921000,Autograft replacement of one coronary artery NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7921100,Autograft replacement of two coronary arteries NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7921200,Autograft replacement of three coronary arteries NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7921300,Autograft replacement of four of more coronary arteries NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7921y00,Other autograft replacement of coronary artery OS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7921z00,Other autograft replacement of coronary artery NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7922,Allograft replacement of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7922.11,Allograft bypass of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7922000,Allograft replacement of one coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7922100,Allograft replacement of two coronary arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7922200,Allograft replacement of three coronary arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7922300,Allograft replacement of four or more coronary arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7922y00,Other specified allograft replacement of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7922z00,Allograft replacement of coronary artery NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7923,Prosthetic replacement of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7923.11,Prosthetic bypass of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7923000,Prosthetic replacement of one coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7923100,Prosthetic replacement of two coronary arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7923200,Prosthetic replacement of three coronary arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7923300,Prosthetic replacement of four or more coronary arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7923z00,Prosthetic replacement of coronary artery NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7924,Revision of bypass for coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7924000,Revision of bypass for one coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7924100,Revision of bypass for two coronary arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7924200,Revision of bypass for three coronary arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7924500,Revision of implantation of thoracic artery into heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7924y00,Other specified revision of bypass for coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7924z00,Revision of bypass for coronary artery NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7925,Connection of mammary artery to coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7925.11,Creation of bypass from mammary artery to coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7925000,Double anastomosis of mammary arteries to coronary arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7925011,LIMA sequential anastomosis,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7925012,RIMA sequential anastomosis,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7925100,Double implant of mammary arteries into coronary arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7925200,Single anast mammary art to left ant descend coronary art,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7925400,Single implantation of mammary artery into coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7925y00,Connection of mammary artery to coronary artery OS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7925z00,Connection of mammary artery to coronary artery NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7926,Connection of other thoracic artery to coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7926000,Double anastom thoracic arteries to coronary arteries NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7926200,Single anastomosis of thoracic artery to coronary artery NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7926300,Single implantation thoracic artery into coronary artery NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7926z00,Connection of other thoracic artery to coronary artery NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7927,Other open operations on coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7927000,Repair of arteriovenous fistula of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7927100,Repair of aneurysm of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7927200,Transection of muscle bridge of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7927300,Transposition of coronary artery NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7927400,Exploration of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7927500,Open angioplasty of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7927y00,Other specified other open operation on coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7927z00,Other open operation on coronary artery NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792B.00,Repair of coronary artery NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792B000,Endarterectomy of coronary artery NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792B100,Repair of rupture of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792B200,Repair of arteriovenous malformation of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792By00,Other specified repair of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792Bz00,Repair of coronary artery NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792C.00,Other replacement of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792C000,Replacement of coronary arteries using multiple methods,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792Cy00,Other specified replacement of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792Cz00,Replacement of coronary artery NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792D.00,Other bypass of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792Dy00,Other specified other bypass of coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792Dz00,Other bypass of coronary artery NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792y.00,Other specified operations on coronary artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
792z.00,Coronary artery operations NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7930,Open operations on conducting system of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7930000,Open ablation of atrioventricular node,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7930100,Epicardial excision of rhythmogenic focus,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7930200,Endocardial excision of rhythmogenic focus,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7930300,Open division of accessory pathway within heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7930400,Open division of conducting system of heart NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7930y00,Other specified open operation on conducting system of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7930z00,Open operation on conducting system of heart NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7931,Other incision of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7931000,Inspection of valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7931100,Exploration of heart NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7931200,Cardiotomy NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7932,Other open operations on heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7932000,Ligation of sinus of Valsalva,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7932100,Open chest massage of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7932111,Cardiac massage - open,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7932200,Open removal of cardiac thrombus,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7932400,Resection of heart tumour,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7932500,Repair of traumatic injury of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7932z00,Open operation on heart NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7933,Transluminal heart assist operations,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7933000,Transluminal insertion of pulsation balloon into aorta,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7933300,Transluminal removal of heart assist system,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7933z00,Transluminal heart assist operation NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7934,Other therapeutic transluminal operations on heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7934000,Percutaneous transluminal ablation of atrioventricular node,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7934100,Percut transluminal ablation of heart conducting system NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7934400,Percutaneous transluminal ablation of accessory pathway,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7934600,Percutaneous transluminal ablation of ventricular wall,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7934800,Percutaneous transluminal ablation of atrial wall NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7934y00,Other therapeutic transluminal operation on heart OS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7934z00,Other therapeutic transluminal operation on heart NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793A.00,Excision of pericardium,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793A.11,Pericardiectomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793A000,Excision of lesion of pericardium,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793A100,Delorme pericardiectomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793Az00,Excision of pericardium NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793E.00,Other operations on heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793Ey00,Other specified other operation on heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793Ez00,Other operation on heart NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793H.00,Transluminal operations on cardiac conduit,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793Hy00,Other specified transluminal operations on cardiac conduit,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793L.00,Open heart assist operations,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793L000,Open implantation of ventricular assist device,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793L100,Open removal of ventricular assist device,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
793M100,Perc transluminal ablation of atrial wall for atrial flutter,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
79y..00,Other specified operations on heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
79z..00,Heart operations NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7L1H200,Internal electrode cardioversion,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7M36000,Cardiopulmonary bypass,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7N4..00,"[SO]Heart, arteries and veins",Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7N40.00,[SO]Valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7N40000,[SO]Mitral valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7N40100,[SO]Aortic valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7N40200,[SO]Tricuspid valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7N40300,[SO]Pulmonary valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7N41400,[SO]Pericardium,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7N41500,[SO]Atrium of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7N41600,[SO]Ventricle of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
8735,Operative resuscitation NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
8H2O.00,Admit cardiothoracic emergency,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
9b8B.00,Cardiothoracic surgery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
